,level_0,PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp,RobPos
59735,rp,529,0x0007,1051182032,0x00000000,2020-09-24T11:38:45.602Z,2020-09-24T11:38:45.602Z,1.0
59736,rp,528,0x0007,3188010913,0x00000000,2020-09-24T11:38:45.603Z,2020-09-24T11:38:45.603Z,1.0
59737,rp,527,0x0007,3198143080,0x00000000,2020-09-24T11:38:45.605Z,2020-09-24T11:38:45.605Z,1.0
59738,gate,Position,0x000b,0.3,0x00000000,2020-09-24T11:38:45.703Z,2020-09-24T11:38:45.703Z,1.0
59739,gate,Speed,0x000b,0,0x00000000,2020-09-24T11:38:45.703Z,2020-09-24T11:38:45.703Z,1.0
59740,gate,Safe,0x0001,true,0x00000000,2020-09-24T11:38:45.703Z,2020-09-24T11:38:45.703Z,1.0
59741,qc,DistanceY,0x000b,0.430107504129,0x00000000,2020-09-24T11:38:45.749Z,2020-09-24T11:38:45.749Z,1.0
59742,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T11:38:45.749Z,2020-09-24T11:38:45.749Z,1.0
59743,qc,DistanceAbs,0x000b,0.430107504129,0x00000000,2020-09-24T11:38:45.749Z,2020-09-24T11:38:45.749Z,1.0
59744,qc,DistanceX,0x000b,0.0,0x00000000,2020-09-24T11:38:45.749Z,2020-09-24T11:38:45.749Z,1.0
59745,store,DiscSize,0x0003,2,0x00000000,2020-09-24T11:38:45.775Z,2020-09-24T11:38:45.775Z,1.0
59746,rp,528,0x0007,3188631406,0x00000000,2020-09-24T11:38:45.853Z,2020-09-24T11:38:45.853Z,1.0
59747,rp,529,0x0007,1051186230,0x00000000,2020-09-24T11:38:45.853Z,2020-09-24T11:38:45.853Z,1.0
59748,rp,527,0x0007,3198145714,0x00000000,2020-09-24T11:38:45.856Z,2020-09-24T11:38:45.856Z,1.0
59749,gate,Safe,0x0001,true,0x00000000,2020-09-24T11:38:46.003Z,2020-09-24T11:38:46.003Z,1.0
59750,gate,Position,0x000b,0.3,0x00000000,2020-09-24T11:38:46.003Z,2020-09-24T11:38:46.003Z,1.0
