,level_0,PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp,RobPos
15329,store,DiscSize,0x0003,2,0x00000000,2020-09-24T11:17:44.875Z,2020-09-24T11:17:44.875Z,0.0
15330,gate,Position,0x000b,135.4,0x00000000,2020-09-24T11:17:45.103Z,2020-09-24T11:17:45.103Z,0.0
15331,rp,527,0x0007,1027789827,0x00000000,2020-09-24T11:17:45.103Z,2020-09-24T11:17:45.103Z,0.0
15332,gate,Safe,0x0001,false,0x00000000,2020-09-24T11:17:45.103Z,2020-09-24T11:17:45.103Z,0.0
15333,gate,Speed,0x000b,0,0x00000000,2020-09-24T11:17:45.103Z,2020-09-24T11:17:45.103Z,0.0
15334,rp,528,0x0007,3190546490,0x00000000,2020-09-24T11:17:45.106Z,2020-09-24T11:17:45.106Z,0.0
15335,rp,529,0x0007,1054551834,0x00000000,2020-09-24T11:17:45.108Z,2020-09-24T11:17:45.108Z,0.0
15336,qc,ResultCode,0x0006,1.0,0x00000000,2020-09-24T11:17:45.149Z,2020-09-24T11:17:45.149Z,0.0
15337,qc,DistanceX,0x000b,4.3381524086,0x00000000,2020-09-24T11:17:45.149Z,2020-09-24T11:17:45.149Z,0.0
15338,qc,DistanceY,0x000b,1.7204300165200002,0x00000000,2020-09-24T11:17:45.149Z,2020-09-24T11:17:45.149Z,0.0
15339,qc,DistanceAbs,0x000b,4.6668453758399995,0x00000000,2020-09-24T11:17:45.149Z,2020-09-24T11:17:45.149Z,0.0
15340,store,DiscSize,0x0003,0,0x00000000,2020-09-24T11:17:45.175Z,2020-09-24T11:17:45.175Z,0.0
15341,rp,527,0x0007,1024196651,0x00000000,2020-09-24T11:17:45.354Z,2020-09-24T11:17:45.354Z,0.0
15342,rp,528,0x0007,3190273726,0x00000000,2020-09-24T11:17:45.357Z,2020-09-24T11:17:45.357Z,0.0
15343,rp,529,0x0007,1054419598,0x00000000,2020-09-24T11:17:45.359Z,2020-09-24T11:17:45.359Z,0.0
15344,gate,Position,0x000b,125.8,0x00000000,2020-09-24T11:17:45.403Z,2020-09-24T11:17:45.403Z,0.0
15345,gate,Speed,0x000b,-40,0x00000000,2020-09-24T11:17:45.403Z,2020-09-24T11:17:45.403Z,0.0
15346,gate,Safe,0x0001,false,0x00000000,2020-09-24T11:17:45.403Z,2020-09-24T11:17:45.403Z,0.0
15347,qc,ResultCode,0x0006,1.0,0x00000000,2020-09-24T11:17:45.449Z,2020-09-24T11:17:45.449Z,0.0
15348,qc,DistanceY,0x000b,1.7204300165200002,0x00000000,2020-09-24T11:17:45.449Z,2020-09-24T11:17:45.449Z,0.0
15349,qc,DistanceAbs,0x000b,4.6668453758399995,0x00000000,2020-09-24T11:17:45.449Z,2020-09-24T11:17:45.449Z,0.0
15350,qc,DistanceX,0x000b,4.3381524086,0x00000000,2020-09-24T11:17:45.449Z,2020-09-24T11:17:45.449Z,0.0
15351,store,DiscSize,0x0003,0,0x00000000,2020-09-24T11:17:45.475Z,2020-09-24T11:17:45.475Z,0.0
15352,rp,527,0x0007,1010398243,0x00000000,2020-09-24T11:17:45.605Z,2020-09-24T11:17:45.605Z,0.0
15353,rp,529,0x0007,1054425153,0x00000000,2020-09-24T11:17:45.607Z,2020-09-24T11:17:45.607Z,0.0
15354,rp,528,0x0007,3190746290,0x00000000,2020-09-24T11:17:45.607Z,2020-09-24T11:17:45.607Z,0.0
15355,gate,Position,0x000b,116,0x00000000,2020-09-24T11:17:45.703Z,2020-09-24T11:17:45.703Z,0.0
15356,gate,Safe,0x0001,false,0x00000000,2020-09-24T11:17:45.703Z,2020-09-24T11:17:45.703Z,0.0
15357,gate,Speed,0x000b,-40,0x00000000,2020-09-24T11:17:45.703Z,2020-09-24T11:17:45.703Z,0.0
15358,qc,DistanceY,0x000b,1.7204300165200002,0x00000000,2020-09-24T11:17:45.749Z,2020-09-24T11:17:45.749Z,0.0
15359,qc,ResultCode,0x0006,1.0,0x00000000,2020-09-24T11:17:45.749Z,2020-09-24T11:17:45.749Z,0.0
15360,qc,DistanceAbs,0x000b,4.6668453758399995,0x00000000,2020-09-24T11:17:45.749Z,2020-09-24T11:17:45.749Z,0.0
15361,qc,DistanceX,0x000b,4.3381524086,0x00000000,2020-09-24T11:17:45.749Z,2020-09-24T11:17:45.749Z,0.0
15362,store,DiscSize,0x0003,0,0x00000000,2020-09-24T11:17:45.775Z,2020-09-24T11:17:45.775Z,0.0
15363,rp,527,0x0007,3173514236,0x00000000,2020-09-24T11:17:45.853Z,2020-09-24T11:17:45.853Z,0.0
15364,rp,528,0x0007,3190955419,0x00000000,2020-09-24T11:17:45.855Z,2020-09-24T11:17:45.855Z,0.0
15365,rp,529,0x0007,1054425590,0x00000000,2020-09-24T11:17:45.858Z,2020-09-24T11:17:45.858Z,0.0
15366,gate,Position,0x000b,106.3,0x00000000,2020-09-24T11:17:46.003Z,2020-09-24T11:17:46.003Z,0.0
15367,gate,Safe,0x0001,false,0x00000000,2020-09-24T11:17:46.003Z,2020-09-24T11:17:46.003Z,0.0
15368,gate,Speed,0x000b,-30,0x00000000,2020-09-24T11:17:46.003Z,2020-09-24T11:17:46.003Z,0.0
15369,qc,DistanceAbs,0x000b,4.6668453758399995,0x00000000,2020-09-24T11:17:46.049Z,2020-09-24T11:17:46.049Z,0.0
15370,qc,DistanceX,0x000b,4.3381524086,0x00000000,2020-09-24T11:17:46.049Z,2020-09-24T11:17:46.049Z,0.0
15371,qc,ResultCode,0x0006,1.0,0x00000000,2020-09-24T11:17:46.049Z,2020-09-24T11:17:46.049Z,0.0
15372,qc,DistanceY,0x000b,1.7204300165200002,0x00000000,2020-09-24T11:17:46.049Z,2020-09-24T11:17:46.049Z,0.0
15373,store,DiscSize,0x0003,0,0x00000000,2020-09-24T11:17:46.075Z,2020-09-24T11:17:46.075Z,0.0
