,level_0,PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp
46124,store,DiscSize,0x0003,2,0x00000000,2020-09-24T10:53:19.125Z,2020-09-24T10:53:19.125Z
46125,qc,DistanceX,0x000b,0.0,0x00000000,2020-09-24T10:53:19.167Z,2020-09-24T10:53:19.167Z
46126,qc,DistanceY,0x000b,0.860215008259,0x00000000,2020-09-24T10:53:19.167Z,2020-09-24T10:53:19.167Z
46127,qc,DistanceAbs,0x000b,0.860215008259,0x00000000,2020-09-24T10:53:19.167Z,2020-09-24T10:53:19.167Z
46128,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T10:53:19.167Z,2020-09-24T10:53:19.167Z
46129,rp,527,0x0007,3198146372,0x00000000,2020-09-24T10:53:19.357Z,2020-09-24T10:53:19.357Z
46130,rp,528,0x0007,3188630064,0x00000000,2020-09-24T10:53:19.359Z,2020-09-24T10:53:19.359Z
46131,rp,529,0x0007,1051183904,0x00000000,2020-09-24T10:53:19.362Z,2020-09-24T10:53:19.362Z
46132,gate,Position,0x000b,51.5,0x00000000,2020-09-24T10:53:19.407Z,2020-09-24T10:53:19.407Z
46133,gate,Safe,0x0001,false,0x00000000,2020-09-24T10:53:19.407Z,2020-09-24T10:53:19.407Z
46134,gate,Speed,0x000b,-30,0x00000000,2020-09-24T10:53:19.407Z,2020-09-24T10:53:19.407Z
46135,store,DiscSize,0x0003,2,0x00000000,2020-09-24T10:53:19.425Z,2020-09-24T10:53:19.425Z
46136,qc,DistanceX,0x000b,0.0,0x00000000,2020-09-24T10:53:19.467Z,2020-09-24T10:53:19.467Z
46137,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T10:53:19.467Z,2020-09-24T10:53:19.467Z
46138,qc,DistanceY,0x000b,0.860215008259,0x00000000,2020-09-24T10:53:19.467Z,2020-09-24T10:53:19.467Z
46139,qc,DistanceAbs,0x000b,0.860215008259,0x00000000,2020-09-24T10:53:19.467Z,2020-09-24T10:53:19.467Z
46140,rp,527,0x0007,3198146472,0x00000000,2020-09-24T10:53:19.602Z,2020-09-24T10:53:19.602Z
46141,rp,528,0x0007,3188627493,0x00000000,2020-09-24T10:53:19.604Z,2020-09-24T10:53:19.604Z
46142,rp,529,0x0007,1051183406,0x00000000,2020-09-24T10:53:19.605Z,2020-09-24T10:53:19.605Z
46143,gate,Speed,0x000b,-40,0x00000000,2020-09-24T10:53:19.707Z,2020-09-24T10:53:19.707Z
46144,gate,Safe,0x0001,false,0x00000000,2020-09-24T10:53:19.707Z,2020-09-24T10:53:19.707Z
46145,gate,Position,0x000b,41.5,0x00000000,2020-09-24T10:53:19.707Z,2020-09-24T10:53:19.707Z
46146,store,DiscSize,0x0003,2,0x00000000,2020-09-24T10:53:19.725Z,2020-09-24T10:53:19.725Z
